customerID,tenure,Contract,MonthlyCharges,risk_score,risk_category,Churn
CUST05460,19,Month-to-month,22.151138862332274,1.4327479578462567,Medium,No
CUST05461,1,Two year,79.00516354034869,15.4465713968484,High,No
CUST05462,1,Two year,25.21854070483084,8.03569030305264,High,No
CUST05463,1,Month-to-month,60.636091296140265,169.34881131398853,Very High,Yes
CUST05464,16,Month-to-month,92.24351044431604,5.508204107919177,High,No
CUST05465,19,Two year,79.37768549132514,0.16051285843070143,Medium,No
CUST05466,1,Month-to-month,65.70494256951697,173.52719302671588,Very High,Yes
CUST05467,6,Month-to-month,66.71292549933614,72.05007737924258,Very High,Yes
CUST05468,38,Month-to-month,38.74827593986764,0.0110400925860631,Low,No
CUST05469,2,Month-to-month,75.23578813233053,192.7059420341267,Very High,Yes
CUST05470,4,One year,77.33157680586943,53.34660826979321,Very High,Yes
CUST05471,11,Month-to-month,70.28831399617995,14.85196928952348,High,Yes
CUST05472,36,Month-to-month,65.24831148900302,0.036335870821464396,Low,No
CUST05473,5,Two year,61.43123919906856,2.986722754873202,Medium,No
CUST05474,72,Two year,84.76603170431069,1.6210233688083433e-07,Low,No
CUST05475,8,Month-to-month,49.65810130655308,24.893018711054754,High,No
CUST05476,9,Two year,31.43899149496371,1.123701092211442,Medium,No
CUST05477,2,Two year,87.61992947424035,11.316285004997495,High,No
CUST05478,22,Month-to-month,31.999199397905976,0.8126522431138384,Medium,Yes
CUST05479,5,Month-to-month,46.46224620762087,82.01405834959176,Very High,Yes
CUST05480,19,One year,75.61189450562789,1.2428010709434034,Medium,No
CUST05481,5,Two year,73.30261129274356,5.161921402741226,High,No
CUST05482,9,Two year,60.93898206307616,1.1283067996968452,Medium,No
CUST05483,38,Month-to-month,100.19076049127244,0.020348994323254183,Low,No
CUST05484,26,Month-to-month,89.38134821240983,0.5069116398755994,Medium,No
CUST05485,3,One year,62.34101703304128,47.565251026993955,Very High,No
CUST05486,18,Month-to-month,50.95758226726054,2.606190523831511,Medium,No
CUST05487,19,Two year,71.64777250501734,0.12721335952942708,Medium,No
CUST05488,1,Month-to-month,69.71613098453687,172.0139581936342,Very High,No
CUST05489,12,Month-to-month,94.69035140741606,22.436499341819722,High,Yes
CUST05490,6,Month-to-month,60.053133537753865,46.12021199320002,Very High,Yes
CUST05491,12,Two year,90.64631649185844,0.9994622027271064,Medium,No
CUST05492,30,Month-to-month,31.693807752835543,0.09755185715897967,Low,No
CUST05493,3,Two year,73.79451875690609,7.01798263357943,High,No
CUST05494,2,Month-to-month,47.28330834659597,113.91786370079433,Very High,No
CUST05495,6,Two year,65.15397689113381,3.715289484609344,High,No
CUST05496,60,Two year,59.51144146724944,2.323471753906353e-06,Low,No
CUST05497,27,Two year,37.247711481466425,0.008040069236951346,Low,No
CUST05498,1,One year,46.62318684780317,59.05146663572463,Very High,No
CUST05499,10,Month-to-month,53.42385817783278,20.832508502501305,High,Yes
CUST05500,5,Month-to-month,108.62812098526317,132.96749866804848,Very High,Yes
CUST05501,20,One year,51.65998380299157,0.4939670970233081,Medium,No
CUST05502,12,Month-to-month,18.0,5.511630194394777,High,No
CUST05503,66,Month-to-month,46.48467442202034,8.424645567402669e-06,Low,No
CUST05504,4,Month-to-month,20.936787547449494,50.33013674291243,Very High,No
CUST05505,17,Month-to-month,38.89447631583025,2.299702383766837,Medium,No
CUST05506,24,One year,18.0,0.1607594983488666,Medium,No
CUST05507,34,Two year,49.46315561713877,0.0019103700086838338,Low,No
CUST05508,10,Two year,74.33062064767418,1.260137517269519,Medium,No
CUST05509,23,Month-to-month,54.67487420858184,0.8713417357740303,Medium,No
CUST05510,7,Month-to-month,56.00294691493289,36.16859284406319,Very High,Yes
CUST05511,11,Month-to-month,120.0,34.652577907710175,High,No
CUST05512,45,Two year,49.93775762904654,0.00010123198924400006,Low,No
CUST05513,59,Month-to-month,70.46246876856074,9.576814280304118e-05,Low,No
CUST05514,25,Month-to-month,67.64381261834099,0.41732527456757496,Medium,Yes
CUST05515,9,Month-to-month,71.35042622940507,25.407825603590556,High,No
CUST05516,34,One year,49.790671866697934,0.018388015685255756,Low,No
CUST05517,1,Month-to-month,84.15973307252241,317.5960833029541,Very High,Yes
CUST05518,2,Month-to-month,94.69257118190944,226.34591612767412,Very High,Yes
CUST05519,21,Month-to-month,66.66044243733174,1.2683340481907108,Medium,No
CUST05520,6,Month-to-month,94.14365172481224,75.80572806310369,Very High,Yes
CUST05521,60,Two year,78.50395914578046,3.7270794703065583e-06,Low,No
CUST05522,11,Month-to-month,69.1876919366985,13.775733923504994,High,No
CUST05523,11,One year,39.110900021971744,4.584994070502751,High,No
CUST05524,22,Two year,61.91808424746361,0.04234944168955711,Low,No
CUST05525,29,Month-to-month,89.88305439778858,0.25806429474119025,Medium,Yes
CUST05526,12,Month-to-month,55.31793091761728,10.403697300033233,High,No
CUST05527,4,Month-to-month,66.96736602141587,87.52685235979632,Very High,Yes
CUST05528,29,Two year,38.10664530933612,0.004930423351192352,Low,No
CUST05529,7,Month-to-month,74.28809647391532,42.03596805473244,Very High,Yes
CUST05530,3,Month-to-month,76.59084791656122,154.72533326013868,Very High,Yes
CUST05531,19,One year,120.0,2.217937890530548,Medium,No
CUST05532,1,Month-to-month,70.82257114523905,251.7628342863407,Very High,No
CUST05533,71,Two year,72.54784723608677,2.2622364121897575e-07,Low,No
CUST05534,20,One year,61.1612626603516,0.7278140092930023,Medium,No
CUST05535,72,Two year,62.839294591039774,1.5313585723276242e-07,Low,No
CUST05536,8,Month-to-month,57.46483604962037,38.568439018002444,Very High,Yes
CUST05537,70,Month-to-month,98.98664684648696,7.820171599761869e-06,Low,No
CUST05538,3,Two year,52.107580731042304,4.697909612571161,High,No
CUST05539,1,Two year,93.71814444742505,17.179209000633204,High,No
CUST05540,1,Month-to-month,62.82721530089589,179.2999096061028,Very High,Yes
CUST05541,12,Month-to-month,44.07815876085863,9.451434393865714,High,Yes
CUST05542,1,Month-to-month,50.99909471005018,154.69029752741733,Very High,No
CUST05543,14,Two year,47.72888544094747,0.3552735303301879,Medium,No
CUST05544,7,Two year,51.63922522485937,2.252011761151907,Medium,No
CUST05545,8,Month-to-month,34.811300505261926,28.75532889942073,High,Yes
CUST05546,20,Month-to-month,46.32871576613572,1.2106753514955568,Medium,No
CUST05547,3,Month-to-month,18.0,63.69809320155263,Very High,No
CUST05548,29,Month-to-month,67.64560404762234,0.1891842616716559,Medium,No
CUST05549,17,Month-to-month,51.00019794798443,3.946583546451749,High,No
CUST05550,49,Month-to-month,59.468001879965925,0.001084021220463268,Low,No
CUST05551,9,Month-to-month,44.41038398935783,25.752162981147272,High,Yes
CUST05552,72,Month-to-month,98.9701324802183,4.507729432504658e-06,Low,No
CUST05553,17,Month-to-month,18.0,1.7209359730449734,Medium,No
CUST05554,72,Two year,88.37752389515774,1.6315499893877892e-07,Low,No
CUST05555,1,One year,25.714829413329937,53.465828817617236,Very High,No
CUST05556,26,Two year,46.42366169003985,0.016477784038465854,Low,No
CUST05557,33,One year,74.13068422476202,0.02647218778867871,Low,No
CUST05558,1,One year,113.74844336899568,144.08103924563554,Very High,No
CUST05559,17,Month-to-month,84.47369671798468,3.993232664595373,High,Yes
CUST05560,32,Month-to-month,18.0,0.05140421989487516,Low,No
CUST05561,16,Two year,73.69292538928883,0.29194995003883456,Medium,No
CUST05562,1,Month-to-month,44.79464491394553,203.03545597089644,Very High,Yes
CUST05563,23,Month-to-month,120.0,1.5268548881051434,Medium,Yes
CUST05564,1,Month-to-month,72.76361983339253,293.721840381434,Very High,Yes
CUST05565,34,Two year,88.82462075096122,0.002573992747499165,Low,No
CUST05566,1,Month-to-month,43.19719617064942,169.03614343556094,Very High,No
CUST05567,2,Month-to-month,41.66180823999139,142.0845050482865,Very High,Yes
CUST05568,6,One year,63.75933152162227,20.788120759104608,High,No
CUST05569,20,Two year,46.212784007236486,0.07583687962836068,Low,No
CUST05570,72,Month-to-month,73.22252752988867,2.6977125654093695e-06,Low,No
CUST05571,2,Month-to-month,53.81283470970164,166.30671867910266,Very High,Yes
CUST05572,3,Two year,64.32232892074374,5.4691447659523185,High,No
CUST05573,9,Month-to-month,89.20626885219582,46.25628991558145,Very High,Yes
CUST05574,36,Month-to-month,65.78549049636001,0.03305392260778552,Low,No
CUST05575,12,Month-to-month,58.30254405937068,10.589182373433223,High,No
CUST05576,7,Month-to-month,47.27382771589304,34.19147357946701,High,Yes
CUST05577,16,Month-to-month,51.8434851851697,3.3632150964131213,Medium,Yes
CUST05578,6,One year,82.6773000171659,36.553773427987316,Very High,Yes
CUST05579,10,One year,61.54217621716375,9.837167299697507,High,No
CUST05580,8,One year,41.03952252920729,10.413785694574347,High,No
CUST05581,32,Month-to-month,55.03579172613642,0.06560842172982867,Low,No
CUST05582,51,Two year,85.75066358106274,4.323677739018806e-05,Low,No
CUST05583,28,Month-to-month,57.005417154987306,0.23760642210370073,Medium,No
CUST05584,11,Month-to-month,18.0,9.139340948310847,High,No
CUST05585,14,Month-to-month,87.62515038349531,8.781692670417877,High,Yes
CUST05586,2,Two year,58.868240724580815,9.797588609495822,High,No
CUST05587,27,One year,84.85730968097039,0.20075241639178398,Medium,No
CUST05588,18,One year,54.781407250303616,0.9041478086141802,Medium,No
CUST05589,46,Two year,76.98192932735051,0.00015190535058659673,Low,No
CUST05590,4,Month-to-month,79.306719192038,144.3246414850896,Very High,Yes
CUST05591,28,Month-to-month,46.56071400248637,0.1678127450919725,Medium,No
CUST05592,23,Two year,31.694858124947267,0.021785229247814637,Low,No
CUST05593,6,Month-to-month,36.37524681051126,38.86697849655225,Very High,No
CUST05594,22,Month-to-month,70.08326769431699,1.2939382667155113,Medium,No
CUST05595,51,Month-to-month,61.19778508987877,0.0005053135856242436,Low,No
CUST05596,50,One year,64.50514881929955,0.0003013141398964095,Low,No
CUST05597,25,One year,75.6744611730804,0.27297823817661554,Medium,No
CUST05598,1,Two year,56.89890957897492,8.102985126091664,High,No
CUST05599,41,Month-to-month,53.66642102823461,0.00788479982161068,Low,No
CUST05600,21,Month-to-month,44.38605295848403,1.0931038289746915,Medium,No
CUST05601,7,Two year,74.35157215580907,2.480011256138339,Medium,No
CUST05602,4,Month-to-month,107.49056858233092,192.9119146581624,Very High,Yes
CUST05603,2,One year,52.43515911043482,52.87737560364342,Very High,No
CUST05604,1,Month-to-month,76.17194158423818,261.2233272576134,Very High,No
CUST05605,28,Two year,98.00380221296422,0.012632422090490815,Low,No
CUST05606,5,Two year,48.09647095178588,2.791456414314916,Medium,No
CUST05607,1,Month-to-month,108.87527549172924,365.58400503327556,Very High,Yes
CUST05608,10,Month-to-month,41.71726854481416,12.484216287513162,High,No
CUST05609,13,Two year,78.86280678983927,0.7171693315820427,Medium,No
CUST05610,3,Two year,37.23020309882696,3.8107493969670316,High,No
CUST05611,1,Month-to-month,78.14033141749917,262.2079554552135,Very High,Yes
CUST05612,4,Month-to-month,48.59437886763504,100.6671595718222,Very High,Yes
CUST05613,22,Month-to-month,18.0,0.4702734087141735,Medium,No
CUST05614,1,Two year,99.87161090929848,18.3017065330255,High,No
CUST05615,16,Month-to-month,70.1722814694429,5.666694778510388,High,Yes
CUST05616,3,One year,51.54194775604388,47.799981369852794,Very High,No
CUST05617,4,Month-to-month,59.1524986048673,109.21087953330955,Very High,Yes
CUST05618,9,Month-to-month,60.208371368017225,31.595623339594773,High,No
CUST05619,2,One year,56.073646375968366,73.50337960216598,Very High,Yes
CUST05620,3,Month-to-month,55.26286484740477,128.35043829005642,Very High,Yes
CUST05621,8,Month-to-month,61.51911444424271,38.05402433025319,Very High,Yes
CUST05622,7,Two year,114.71743220823583,4.987339148160367,High,No
CUST05623,27,Month-to-month,18.0,0.140232918501533,Medium,No
CUST05624,1,One year,18.0,57.47275430362493,Very High,No
CUST05625,39,One year,76.22249825695434,0.005357217084294333,Low,No
CUST05626,33,Month-to-month,18.0,0.041793540391428234,Low,No
CUST05627,29,Month-to-month,52.49141865730094,0.1562663889157825,Medium,No
CUST05628,7,Month-to-month,45.38415034830324,31.928141464900218,High,No
CUST05629,34,One year,64.02902935670082,0.022659022350947938,Low,No
CUST05630,4,Two year,49.339661847968095,3.5038875494203423,High,No
CUST05631,2,Two year,61.2956261770461,7.326299899478572,High,No
CUST05632,1,One year,45.50797211832121,73.65476270302928,Very High,No
CUST05633,56,Month-to-month,33.56064800300952,0.0001335745049662634,Low,No
CUST05634,7,Month-to-month,58.348069403041166,38.702969948013916,Very High,Yes
CUST05635,49,Two year,77.77261432759224,4.794043677788775e-05,Low,No
CUST05636,6,One year,80.75114779677561,28.913786021535614,High,No
CUST05637,47,Month-to-month,69.50818003568637,0.001620812438616421,Low,No
CUST05638,46,Two year,96.87949683525645,0.00017684483242377428,Low,No
CUST05639,51,Two year,67.14410392345349,2.76991469229503e-05,Low,No
CUST05640,13,One year,85.56745893223751,6.288209049653133,High,No
CUST05641,40,Month-to-month,58.39927252784367,0.007797342194715595,Low,No
CUST05642,60,Month-to-month,76.42906146368702,8.390727422699969e-05,Low,No
CUST05643,7,Two year,113.9811349718808,3.4962713118366926,High,No
CUST05644,10,Month-to-month,69.44526862840729,18.35288169990862,High,No
CUST05645,25,Two year,94.93105202598238,0.0392306689034013,Low,No
CUST05646,7,Two year,65.25135149505779,2.548110556547294,Medium,No
CUST05647,28,Month-to-month,33.647425448064496,0.177277536636345,Medium,No
CUST05648,1,One year,68.95312166024597,92.33192115732902,Very High,No
CUST05649,14,Month-to-month,78.358323583681,11.721100510053711,High,No
CUST05650,2,One year,86.23163210793592,120.28602505885264,Very High,No
CUST05651,6,Month-to-month,47.96716115311202,43.9396906367571,Very High,No
CUST05652,5,One year,120.0,72.40919031730006,Very High,Yes
CUST05653,36,Month-to-month,91.99365536401382,0.042554764935631366,Low,No
CUST05654,4,Month-to-month,96.41433841465916,125.8632149537563,Very High,Yes
CUST05655,33,Month-to-month,86.99037779389019,0.06349771276361942,Low,Yes
CUST05656,31,Month-to-month,43.98546899202256,0.06898436999800235,Low,No
CUST05657,13,One year,54.53726870135037,4.620822438410148,High,No
CUST05658,5,One year,79.06848420589976,34.39341998384903,High,Yes
CUST05659,5,One year,18.868860263312115,21.248104805623907,High,No
CUST05660,12,One year,53.13447414823938,5.050653759129512,High,No
CUST05661,1,Two year,52.39311234040953,10.73318778002974,High,No
CUST05662,15,One year,80.1550894226706,3.5916285940056345,High,No
CUST05663,61,Month-to-month,40.16728849376823,4.259567133551146e-05,Low,No
CUST05664,3,Month-to-month,115.2649539335564,182.35048337932838,Very High,Yes
CUST05665,17,Month-to-month,120.0,5.77863507036479,High,Yes
CUST05666,65,Month-to-month,75.83044576878477,1.729048032458893e-05,Low,No
CUST05667,39,Month-to-month,96.0996574828983,0.014355738862178008,Low,No
CUST05668,37,Month-to-month,77.40873208145177,0.025980406169245164,Low,No
CUST05669,34,One year,51.48835704768597,0.020633958267534596,Low,No
CUST05670,7,Two year,41.55812424554375,1.976909045187021,Medium,No
CUST05671,44,Month-to-month,73.56917524213307,0.004419392655676445,Low,No
CUST05672,56,Two year,48.131930713112034,7.790605822093892e-06,Low,No
CUST05673,13,Month-to-month,90.33535692912956,12.108358047025053,High,Yes
CUST05674,8,One year,48.92130602008494,14.980326770684833,High,No
CUST05675,10,Month-to-month,70.51268345061666,19.330686875468853,High,No
CUST05676,8,Month-to-month,43.5666580092402,32.80655501558804,High,No
CUST05677,4,Month-to-month,41.86311218153961,67.39271678869518,Very High,Yes
CUST05678,19,Month-to-month,101.10510500967948,2.6577421601259648,Medium,No
CUST05679,16,Month-to-month,53.46688178073587,4.706748452750792,High,Yes
CUST05680,12,One year,54.85260170923225,4.37063630488808,High,No
CUST05681,2,Month-to-month,48.83608661613352,155.07563554069085,Very High,No
CUST05682,31,Two year,52.43790208640576,0.0059464353871083175,Low,No
CUST05683,3,Two year,62.32134190919253,6.934148661137725,High,No
CUST05684,2,Month-to-month,18.0,77.69960469690047,Very High,No
CUST05685,19,One year,85.327661575044,0.9732024768008161,Medium,No
CUST05686,10,One year,74.86234029122413,9.258096574366036,High,Yes
CUST05687,1,One year,86.92712024254324,137.51231850231235,Very High,Yes
CUST05688,8,One year,97.37656708736772,25.37132056396291,High,No
CUST05689,29,Two year,68.64857397024954,0.006709218030162464,Low,No
CUST05690,19,Two year,67.59444598060902,0.1323757555318172,Medium,No
CUST05691,9,Two year,79.92159155697857,1.9326874677665375,Medium,No
CUST05692,4,Two year,32.093986098452554,2.811175539626571,Medium,No
CUST05693,19,One year,56.045545758261866,0.8975647464483837,Medium,No
CUST05694,43,Month-to-month,89.47320181542437,0.005010803051333126,Low,No
CUST05695,20,Month-to-month,86.59327818695785,2.8415283240439764,Medium,Yes
CUST05696,33,Two year,119.9759452780086,0.0074997600544915504,Low,No
CUST05697,14,Two year,63.09133535460687,0.44487128355630196,Medium,No
CUST05698,25,Month-to-month,95.41673246504696,0.7980212234725017,Medium,Yes
CUST05699,45,Two year,63.52534282071319,0.00010842713483423412,Low,No
CUST05700,29,Two year,37.48784775437402,0.007044647246075107,Low,No
CUST05701,48,Month-to-month,69.41859124209323,0.001318073591048394,Low,No
CUST05702,11,One year,59.51796778137454,7.070304490462482,High,No
CUST05703,46,Two year,54.47112452495272,0.00010841032492687039,Low,No
CUST05704,19,Two year,38.141149339595984,0.0641578793664652,Low,No
CUST05705,40,Month-to-month,58.53364802595596,0.010216862343896817,Low,No
CUST05706,1,Two year,44.01579797075036,10.072433512455055,High,No
CUST05707,21,Month-to-month,114.6096372154171,2.561414945384707,Medium,Yes
CUST05708,37,Month-to-month,87.67682422442842,0.02484378189036543,Low,No
CUST05709,3,Month-to-month,35.78753307082707,112.59852779859425,Very High,No
CUST05710,21,Month-to-month,50.07840505239111,1.2217523366181955,Medium,Yes
CUST05711,34,Two year,55.12561790480647,0.0023087727253677474,Low,No
CUST05712,6,Month-to-month,59.79178004807087,47.443107463347935,Very High,No
CUST05713,10,Month-to-month,44.05899314198565,15.026630592565306,High,Yes
CUST05714,16,Month-to-month,62.233857951846176,5.401099366514505,High,No
CUST05715,14,Month-to-month,90.37680142761428,11.950945990479367,High,Yes
CUST05716,1,Two year,55.77660053675356,11.52952681072633,High,No
CUST05717,2,One year,35.200987949371026,47.61398420620656,Very High,No
CUST05718,2,One year,18.0,50.439308741176234,Very High,No
CUST05719,6,Month-to-month,18.0,32.78427286398003,High,No
CUST05720,5,Month-to-month,72.11468246157607,68.12601263059975,Very High,Yes
CUST05721,27,Two year,68.16397634142044,0.012967247225994082,Low,No
CUST05722,17,Two year,59.94593087923026,0.14164569489912007,Medium,No
CUST05723,28,Month-to-month,50.45052812536415,0.15639549568044472,Medium,No
CUST05724,1,Month-to-month,54.3816814727061,213.1913399760267,Very High,Yes
CUST05725,13,Month-to-month,71.47973975704542,11.015010806075361,High,No
CUST05726,7,One year,50.16897946461088,20.166765214997334,High,Yes
CUST05727,37,Month-to-month,66.22286931357357,0.02548140462213709,Low,No
CUST05728,24,One year,58.679748471321545,0.2797078967298884,Medium,No
CUST05729,40,Month-to-month,67.46108875636683,0.008615951923929235,Low,No
CUST05730,1,Two year,18.0,6.790827770563315,High,No
CUST05731,25,Month-to-month,85.2425804584363,0.710139076849316,Medium,Yes
CUST05732,15,Month-to-month,71.95089498050294,6.8129895681486525,High,Yes
CUST05733,34,Month-to-month,53.13689717121146,0.04168737798780076,Low,No
CUST05734,14,Month-to-month,57.09562075437089,7.258595400452975,High,Yes
CUST05735,15,Two year,78.1787195871279,0.44924119344317504,Medium,No
CUST05736,1,Month-to-month,61.7728279187982,251.6599918703513,Very High,No
CUST05737,22,Two year,80.1324675471242,0.054757931848826415,Low,No
CUST05738,6,Two year,67.82996746476623,2.5967115612744145,Medium,No
CUST05739,1,Two year,88.26111961827242,16.16000462438187,High,No
CUST05740,1,Two year,40.85650812258585,10.056180345443925,High,No
CUST05741,63,Two year,68.1643520330982,1.6566970317200196e-06,Low,No
CUST05742,8,One year,20.476853176325896,10.523787063579169,High,No
CUST05743,40,One year,40.87317930786427,0.0026041289326048313,Low,No
CUST05744,64,Month-to-month,31.148877403186678,1.349481720615088e-05,Low,No
CUST05745,57,One year,61.0382974173204,6.344680584383968e-05,Low,No
CUST05746,42,Month-to-month,56.580504022423376,0.005808149372713406,Low,No
CUST05747,45,Two year,49.72475467051116,0.00014417089220552436,Low,No
CUST05748,6,Two year,31.59603957253603,1.8476232035980966,Medium,No
CUST05749,3,Month-to-month,23.30077216746229,89.23533042395383,Very High,Yes
CUST05750,20,One year,36.56684921712231,0.5303207573066139,Medium,No
CUST05751,13,One year,86.78006873756792,6.9333784459415115,High,Yes
CUST05752,2,Month-to-month,65.71723047807511,190.94641653701464,Very High,Yes
CUST05753,22,Month-to-month,41.80876266444432,0.6460451960293008,Medium,No
CUST05754,16,Month-to-month,62.5615828583128,5.25960417956603,High,Yes
CUST05755,39,One year,71.4594603114574,0.008401063973296182,Low,No
CUST05756,18,Month-to-month,67.5769636558074,3.369658940235265,Medium,Yes
CUST05757,17,Month-to-month,51.43383866270746,2.4791287726267184,Medium,No
CUST05758,11,Month-to-month,51.51812946248414,11.615746727783554,High,Yes
CUST05759,12,Two year,53.25331086267716,0.4806493639884734,Medium,No
CUST05760,61,Two year,95.21673070404388,2.8420443406353535e-06,Low,No
CUST05761,2,One year,79.81174201855762,69.77482536801062,Very High,Yes
CUST05762,11,One year,97.24145744832772,8.008900761849786,High,No
CUST05763,21,Two year,67.91440840811622,0.07857804450963793,Low,No
CUST05764,11,Month-to-month,40.31131594803422,14.721744590759679,High,Yes
CUST05765,6,Month-to-month,97.36961970244884,90.65495245489893,Very High,Yes
CUST05766,6,Month-to-month,56.755816527824095,63.50200486249592,Very High,No
CUST05767,5,Month-to-month,37.15069604177307,67.07714776068627,Very High,Yes
CUST05768,8,Month-to-month,40.83301712357729,22.64604328778653,High,No
CUST05769,41,One year,82.23769177489217,0.004427773019146847,Low,No
CUST05770,14,One year,68.44408155778586,2.925283762246017,Medium,No
CUST05771,5,Month-to-month,46.83071040075825,54.41463059859521,Very High,Yes
CUST05772,9,Month-to-month,46.639740145778674,20.6502889449314,High,Yes
CUST05773,2,Month-to-month,120.0,278.15931856398936,Very High,No
CUST05774,46,Month-to-month,76.20723174988558,0.002861554684827388,Low,No
CUST05775,10,Month-to-month,60.43824443017986,16.107067850611152,High,Yes
CUST05776,72,Month-to-month,76.26405415190455,3.3803949652006745e-06,Low,No
CUST05777,8,Month-to-month,18.0,22.855203726163463,High,No
CUST05778,36,Month-to-month,40.95079392119936,0.01854339566454426,Low,No
CUST05779,5,One year,44.671081879104776,24.643128410230126,High,No
CUST05780,1,Month-to-month,97.94194032118976,286.6797677572689,Very High,No
CUST05781,1,Month-to-month,18.0,128.11076043250753,Very High,No
CUST05782,18,Month-to-month,41.34519939053676,2.642633406847231,Medium,No
CUST05783,7,Month-to-month,66.02475059621332,52.21594610228247,Very High,No
CUST05784,11,One year,53.47930180416713,7.572055649451017,High,No
CUST05785,34,Month-to-month,40.46350218361548,0.04531996249211469,Low,No
CUST05786,5,Month-to-month,57.99564413637592,64.8217735696356,Very High,No
CUST05787,7,One year,105.62212932845196,27.976366801639315,High,Yes
CUST05788,37,Month-to-month,86.59394124446843,0.023277879889792383,Low,No
CUST05789,13,Month-to-month,23.627581566773596,6.973919520472921,High,No
CUST05790,35,One year,66.94124531022331,0.01327452608756492,Low,No
CUST05791,9,Two year,20.81208841925876,0.9922521371449781,Medium,No
CUST05792,10,Month-to-month,71.72745161646783,19.820359056826895,High,No
CUST05793,3,Month-to-month,87.99789746304612,210.3868409499412,Very High,No
CUST05794,49,Month-to-month,30.75942199887838,0.0007943951900115693,Low,No
CUST05795,45,Month-to-month,74.40508085268914,0.0026430778398540684,Low,No
CUST05796,72,Month-to-month,102.89211599756672,5.136053837867872e-06,Low,No
CUST05797,10,Two year,18.0,0.500565432457145,Medium,No
CUST05798,34,Month-to-month,67.50137906590975,0.0386716316564096,Low,No
CUST05799,10,Month-to-month,68.60907829249265,18.37394088710877,High,No
CUST05800,12,One year,62.3302766279875,4.173496144756395,High,No
CUST05801,35,Month-to-month,38.5934639160447,0.031871644993844345,Low,No
CUST05802,3,One year,72.34035279655055,67.45941039534277,Very High,No
CUST05803,4,One year,54.91999985732056,44.006342865652535,Very High,Yes
CUST05804,7,Month-to-month,71.10050316583605,39.22692206252415,Very High,Yes
CUST05805,31,One year,46.98361493628211,0.028644232988636276,Low,No
CUST05806,9,Two year,65.80693776874125,1.5124768500323627,Medium,No
CUST05807,8,One year,120.0,27.44055366791317,High,No
CUST05808,72,One year,26.357966748634,8.920671483461645e-07,Low,No
CUST05809,9,One year,18.0,5.732943460112515,High,No
CUST05810,5,One year,68.29662325214066,30.142921206776972,High,No
CUST05811,19,Month-to-month,56.90692142013794,2.2458609900872237,Medium,Yes
CUST05812,32,Two year,59.92591624656835,0.002958984375413538,Low,No
CUST05813,1,Two year,38.99418193120357,7.545380151559349,High,No
CUST05814,19,One year,74.51454318777132,1.1234601392958727,Medium,Yes
CUST05815,1,Two year,100.62060155652662,13.199617784050055,High,No
CUST05816,14,One year,46.98773370980551,2.0361854755835402,Medium,No
CUST05817,5,Month-to-month,89.23261930863707,133.026490132098,Very High,Yes
CUST05818,7,Month-to-month,71.92321048899049,46.35925903571848,Very High,No
CUST05819,12,One year,75.37396279810184,5.345791636798558,High,No
CUST05820,52,Two year,69.26780115831917,2.9380440210690078e-05,Low,No
CUST05821,24,One year,53.782345404531846,0.19653972387344487,Medium,No
CUST05822,55,Month-to-month,81.66833049863178,0.00024534750845849274,Low,No
CUST05823,21,Month-to-month,51.03326464763207,0.8896830007459636,Medium,No
CUST05824,1,One year,89.48257729133957,134.80745408942056,Very High,No
CUST05825,6,One year,93.45029892604812,39.59907080632165,Very High,Yes
CUST05826,47,Two year,59.970837021306,9.026479446700495e-05,Low,No
CUST05827,20,Month-to-month,38.45495110145535,1.3367584939111534,Medium,No
CUST05828,72,Two year,64.48073507020331,1.1220920902421578e-07,Low,No
CUST05829,3,Month-to-month,92.95056985498488,207.62866277247235,Very High,Yes
CUST05830,7,Month-to-month,52.51671585134576,46.8612235233454,Very High,No
CUST05831,8,Month-to-month,68.27403232497045,40.0333941073062,Very High,Yes
CUST05832,7,Two year,59.1096354224772,2.1319642166210824,Medium,No
CUST05833,5,Month-to-month,55.33449348755416,54.313300274647176,Very High,No
CUST05834,11,Month-to-month,106.26745175847005,22.984516527882924,High,No
CUST05835,20,Month-to-month,87.98239764108948,2.479326538763843,Medium,No
CUST05836,7,One year,45.244352846561,15.290504196606648,High,No
CUST05837,1,Month-to-month,18.0,100.00726668239308,Very High,No
CUST05838,24,Month-to-month,76.64041353230752,0.7696914564594275,Medium,Yes
CUST05839,12,Month-to-month,43.85845688872796,11.93394573129231,High,No
CUST05840,16,One year,71.20692450275551,2.5566204931885173,Medium,No
CUST05841,12,Two year,59.24295129613884,0.6471080491037445,Medium,No
CUST05842,44,One year,96.8884421782128,0.0025059483569679934,Low,No
CUST05843,16,Two year,60.83537536661642,0.19858624901598007,Medium,No
CUST05844,51,Two year,70.36035271253225,3.0432653631580036e-05,Low,No
CUST05845,14,Month-to-month,119.64103506932994,12.485146147020362,High,Yes
CUST05846,6,Two year,94.4638549925044,3.133643524808335,Medium,No
CUST05847,8,Month-to-month,20.545841476171844,17.47094743107353,High,No
CUST05848,14,Month-to-month,57.90616447595755,5.325556900666371,High,No
CUST05849,15,Month-to-month,51.34675287617571,4.957753403488348,High,Yes
CUST05850,23,One year,79.44453135448298,0.3673141167948444,Medium,No
CUST05851,5,One year,50.844496114640606,23.50317504015643,High,No
CUST05852,21,Month-to-month,26.375743522247603,0.9235163509420613,Medium,No
CUST05853,30,Two year,67.69272132064283,0.005675543864196358,Low,No
