customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST06326,Female,0,Yes,No,9,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,18.0,162.0,No
CUST06327,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,60.40377561221146,422.83,No
CUST06328,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,40.13832610744669,2328.02,No
CUST06329,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,101.34629004061026,1418.85,No
CUST06330,Male,0,No,No,16,Yes,Yes,No,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),72.90633197043385,1166.5,No
CUST06331,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,54.30716231274962,3204.12,No
CUST06332,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,75.45531292803346,1584.56,No
CUST06333,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,86.56876241757574,5453.83,No
CUST06334,Female,1,No,Yes,2,Yes,No,DSL,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),84.74215830635593,169.48,No
CUST06335,Male,0,No,Yes,37,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,666.0,No
CUST06336,Male,0,Yes,No,8,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,99.11370372752137,792.91,No
CUST06337,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,19.35600704741097,638.75,No
CUST06338,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,92.22308037351111,3504.48,No
CUST06339,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.01121299170273,300.07,No
CUST06340,Female,0,No,No,10,Yes,No,No,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,56.46235732280009,564.62,No
CUST06341,Female,1,No,No,25,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,57.850263643861965,1446.26,Yes
CUST06342,Male,1,No,Yes,2,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),67.50616674305805,135.01,No
CUST06343,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),96.58588963171327,2704.4,No
CUST06344,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),97.47521672851727,194.95,No
CUST06345,Female,0,No,No,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,69.73763537244257,3417.14,No
CUST06346,Male,0,No,Yes,6,Yes,No phone service,No,No,No,No,Yes,Yes,No,Two year,No,Electronic check,85.84149750193907,515.05,No
CUST06347,Female,1,No,No,17,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),59.30584196231677,1008.2,No
CUST06348,Male,0,No,No,2,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,56.220708269239154,112.44,No
CUST06349,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),86.61336831417823,519.68,No
CUST06350,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.99705231640979,909.97,Yes
CUST06351,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.2237038752189,652.91,No
CUST06352,Female,1,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),105.74375273516378,105.74,Yes
CUST06353,Male,0,No,No,43,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.0520305616977,4216.24,Yes
CUST06354,Female,0,No,No,1,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,20.818974746326013,20.82,No
CUST06355,Male,1,No,Yes,29,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,43.900334177395,1273.11,No
CUST06356,Male,0,No,No,12,Yes,No phone service,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,49.12179256155774,589.46,No
CUST06357,Male,0,No,No,14,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),55.846913819726026,781.86,No
CUST06358,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.81697095300875,151.27,No
CUST06359,Female,0,No,Yes,18,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),61.05729468135227,1099.03,Yes
CUST06360,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.22935303624575,1053.44,Yes
CUST06361,Male,1,Yes,Yes,3,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),108.1807911594708,324.54,No
CUST06362,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,91.90029859593449,459.5,No
CUST06363,Male,1,Yes,No,1,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,120.0,120.0,Yes
CUST06364,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,32.585980101657576,32.59,No
CUST06365,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.25708350048072,68.26,Yes
CUST06366,Female,0,No,Yes,4,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,61.446022358933234,245.78,No
CUST06367,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,61.85311029452099,1360.77,No
CUST06368,Male,0,Yes,No,7,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.61902403893526,354.33,Yes
CUST06369,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,53.888024431021506,431.1,No
CUST06370,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.058974874959496,110.12,No
CUST06371,Male,0,No,No,17,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,83.32601609404753,1416.54,No
CUST06372,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,73.21679670125853,585.73,No
CUST06373,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.087532863955005,1057.93,No
CUST06374,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,88.48187102287622,2389.01,No
CUST06375,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,26.158847418385562,444.7,No
CUST06376,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.3234125650662,511.94,Yes
CUST06377,Female,0,Yes,No,14,Yes,No,No,Yes,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),77.42843023796819,1084.0,No
CUST06378,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,39.744795411495744,198.72,No
CUST06379,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,70.46803245692499,3241.53,No
CUST06380,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,38.584341261932984,1118.95,No
CUST06381,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,76.39469309706328,993.13,No
CUST06382,Female,0,No,No,67,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),25.136024071172578,1684.11,No
CUST06383,Female,0,No,No,15,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),76.71505871976626,1150.73,No
CUST06384,Male,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,18.0,126.0,No
CUST06385,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,76.75222688780113,153.5,No
CUST06386,Male,0,Yes,No,15,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34.79281470645523,521.89,No
CUST06387,Female,1,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),70.023344237607,2730.91,No
CUST06388,Female,0,No,Yes,40,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,89.39149377854964,3575.66,No
CUST06389,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),35.196294226156965,633.53,No
CUST06390,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Two year,No,Mailed check,18.0,162.0,No
CUST06391,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),29.32243222748476,615.77,No
CUST06392,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,52.11425280582776,1459.2,No
CUST06393,Male,0,Yes,No,10,No,No,DSL,No,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,34.45518861791133,344.55,No
CUST06394,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.202906363296727,218.43,No
CUST06395,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,37.1386043050087,817.05,No
CUST06396,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,93.97445821258738,3852.95,Yes
CUST06397,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,101.26501871553151,3139.22,Yes
CUST06398,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),28.647103285737074,28.65,No
CUST06399,Male,0,No,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,77.64138894295715,155.28,No
CUST06400,Female,0,No,No,38,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),75.71136149058103,2877.03,No
CUST06401,Male,0,Yes,No,35,No,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,40.58207272106368,1420.37,No
CUST06402,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),120.0,1080.0,Yes
CUST06403,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.779782328389,1033.26,Yes
CUST06404,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.45002977025763,3123.15,No
CUST06405,Female,1,No,No,48,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,19.560483103301024,938.9,No
CUST06406,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.37881822350647,2381.36,Yes
CUST06407,Female,1,Yes,No,4,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,18.713680091538166,74.85,No
CUST06408,Male,0,Yes,No,26,Yes,Yes,No,No,No,No,No internet service,No,No,One year,No,Credit card (automatic),69.19014030440907,1798.94,No
CUST06409,Female,0,No,No,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,50.991230823462885,101.98,No
CUST06410,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,47.63574602363741,2095.97,No
CUST06411,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),47.266793446763984,141.8,No
CUST06412,Female,1,No,No,21,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,99.57731439261359,2091.12,No
CUST06413,Male,0,No,Yes,18,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),88.37626035246942,1590.77,No
CUST06414,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.89762130283259,2576.93,Yes
CUST06415,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,63.331490122528,1013.3,Yes
CUST06416,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,41.56185677635996,41.56,Yes
CUST06417,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Mailed check,50.15485447861398,1203.72,No
CUST06418,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,47.81284394543974,430.32,No
CUST06419,Female,0,No,Yes,7,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),73.15586032663057,512.09,No
CUST06420,Male,0,No,No,72,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,72.89385769703576,5248.36,No
CUST06421,Male,0,No,No,17,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.30717273848298,1110.22,No
CUST06422,Male,1,Yes,Yes,24,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,88.53585148538507,2124.86,No
CUST06423,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.16896586839823,814.37,No
CUST06424,Male,0,No,No,29,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),76.90480129888122,2230.24,Yes
CUST06425,Male,0,Yes,No,27,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,33.489584673969155,904.22,No
CUST06426,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,113.44426620226722,2382.33,No
CUST06427,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Mailed check,89.37675159160824,6435.13,No
CUST06428,Female,1,Yes,Yes,12,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),45.30209904118718,543.63,No
CUST06429,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),87.32147319496869,2095.72,No
CUST06430,Female,1,No,No,31,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,86.11745754763663,2669.64,No
CUST06431,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,22.941268834658743,206.47,No
CUST06432,Male,0,Yes,Yes,12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.40882519036447,1084.91,Yes
CUST06433,Male,0,Yes,Yes,69,No,No,No,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.5698981271992,2661.32,No
CUST06434,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),80.19803823457593,80.2,No
CUST06435,Female,0,Yes,Yes,8,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.3279308700197,874.62,Yes
CUST06436,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Credit card (automatic),74.03061810464156,962.4,No
CUST06437,Female,0,Yes,No,1,Yes,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,120.0,120.0,Yes
CUST06438,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),85.35091384362302,3840.79,No
CUST06439,Female,1,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,62.226597309067635,373.36,No
CUST06440,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.12191456434133,305.61,No
CUST06441,Female,1,No,No,34,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,74.9762846336998,2549.19,No
CUST06442,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.935775322727,383.61,Yes
CUST06443,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),22.282749237091743,467.94,No
CUST06444,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),55.58507667239734,1889.89,No
CUST06445,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,44.9322578753366,1392.9,No
CUST06446,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,85.37418609287148,2561.23,No
CUST06447,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,46.52655195708859,46.53,No
CUST06448,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.63849467221296,75.64,Yes
CUST06449,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,68.06167796521426,476.43,No
CUST06450,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,57.335322226383155,57.34,No
CUST06451,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,48.87963101482926,635.44,No
CUST06452,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.2225914704088,672.23,No
CUST06453,Female,0,No,No,16,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.74767827649595,1067.96,Yes
CUST06454,Female,0,No,No,7,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.81849050043389,320.73,Yes
CUST06455,Female,0,No,No,13,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.54416396637399,761.07,Yes
CUST06456,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,57.745508873748825,461.96,No
CUST06457,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.11100626136805,308.44,No
CUST06458,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.6252084767425,1312.5,No
CUST06459,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),70.55008842514594,1552.1,No
CUST06460,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,67.39085965975376,2358.68,No
CUST06461,Male,0,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,55.81204706547877,2288.29,No
CUST06462,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),51.887240006760706,1245.29,No
CUST06463,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.58723345170932,2221.51,Yes
CUST06464,Male,0,No,Yes,1,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,45.141524751930596,45.14,Yes
CUST06465,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.80540861742335,213.61,No
CUST06466,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.4657293224551,3546.37,Yes
CUST06467,Male,0,No,Yes,5,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Mailed check,48.42695927676186,242.13,No
CUST06468,Male,0,Yes,Yes,8,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.37914082151993,635.03,No
CUST06469,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.9279848117933,236.78,No
CUST06470,Male,0,Yes,Yes,4,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.85077034932058,335.4,Yes
CUST06471,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.72255742368384,2195.95,No
CUST06472,Female,1,No,No,6,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,40.839394362025004,245.04,Yes
CUST06473,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.58570876697291,1117.44,Yes
CUST06474,Female,0,No,No,3,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.03699973817967,321.11,No
CUST06475,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,51.711330151433664,1137.65,Yes
CUST06476,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,46.48733576652959,1208.67,No
CUST06477,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,18.0,144.0,No
CUST06478,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.107390727767,2313.22,No
CUST06479,Male,1,Yes,No,5,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,58.9561923802037,294.78,No
CUST06480,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),35.63438723361567,819.59,No
CUST06481,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.06306647475753,1795.64,No
CUST06482,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.24630321575766,3052.99,No
CUST06483,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),76.07310830831645,380.37,Yes
CUST06484,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.79194433541542,47.79,Yes
CUST06485,Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.81691355367137,268.9,Yes
CUST06486,Male,0,Yes,No,2,No,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,67.25583225989902,134.51,No
CUST06487,Female,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.756081902188896,167.27,Yes
CUST06488,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,28.803908830852322,230.43,No
CUST06489,Male,0,No,No,10,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.2827267571465,942.83,No
CUST06490,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,55.50945996157088,2553.44,No
CUST06491,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.49900855801857,346.0,No
CUST06492,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,72.10187375053793,5119.23,No
CUST06493,Female,0,No,Yes,33,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),18.0,594.0,No
CUST06494,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,78.04263874090253,3277.79,No
CUST06495,Male,0,Yes,Yes,53,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.35701633242787,2933.92,No
